User ID,User Utterance,Bot Response,Timestamp,Context/Session ID,Entities,User Feedback,Conversation Outcome,User Profile,Channel/Platform,Language,User Emotion/Sentiment,Location,User Segment
LRKIoM9LdV,Situation south oil worry.,You minute attack per meet environmental half.,2023-10-31 18:02:06,b4de37b5-b4e4-4316-9182-5713f061563e,product,neutral,successful,Claire Allen,email,Spanish,happy,Sydney,premium users
ssaEw4ZxHF,Pass east billion type growth of fast.,Major analysis friend. Charge close garden owner public its billion ask.,2023-10-31 18:02:06,c38e0a68-0901-45ad-bc55-dd3bbfedb712,date,neutral,incomplete,Victoria Contreras,mobile app,French,happy,London,returning customers
WCYzEwbiFf,See ever view relationship wide.,The career raise. Administration great near system material gun affect.,2023-10-31 18:02:06,7e4b22bc-b0be-44df-8163-7e5dbe09ce94,location,positive,successful,Cody Nunez,mobile app,Chinese,confused,Tokyo,new users
663dSxCY01,Window at character cover project science spend.,Weight Republican expect visit have cold machine glass. Relationship short home among.,2023-10-31 18:02:06,aaff0d71-a425-48b2-a387-07b9986e32c6,product,negative,specific outcome,Alexander Torres,social media,French,happy,London,new users
gicxh3grJw,Sign thousand particular behind ready truth.,What thousand recognize building security another mother. Physical far heart girl third boy big.,2023-10-31 18:02:06,10ccc59e-da13-4978-a541-8cc26d2e7992,event,neutral,incomplete,Robin Eaton,website chat,English,happy,London,premium users
Rh94dgmzJ1,Recently worker job follow Mrs.,Those free affect charge. Hot lead heavy send scientist. Page long sign peace trial it whether.,2023-10-31 18:02:06,8c374e84-db79-4513-b6db-b93b5660aa02,date,neutral,specific outcome,Connie Paul,website chat,Spanish,happy,Tokyo,premium users
ugh9ltiAHa,Never Congress own five walk.,Maintain just many face necessary future job. Defense western new production fight.,2023-10-31 18:02:06,eee125dc-c3fb-458e-a988-396768324630,event,positive,specific outcome,Brandy Rivera,website chat,English,excited,New York,premium users
4oDVi2MczV,Music hot wrong move themselves check.,Both interview data prepare. Like decision safe number medical.,2023-10-31 18:02:06,5eb302a0-6ef2-49e6-bbb1-1e5fe576a418,date,positive,specific outcome,Thomas Davis,social media,Spanish,happy,New York,new users
dNsm33lcgA,Such wonder series total.,East edge traditional write play goal. Hear seek throw job interest represent approach.,2023-10-31 18:02:06,c74ffb5d-3e19-409b-ba21-0f5b0dec3280,event,positive,successful,Rachel Gonzales,email,Spanish,frustrated,Los Angeles,new users
vJ3tBW7yB0,Director itself scientist happy.,Remember policy page raise. Ground wear kid investment hit edge case.,2023-10-31 18:02:06,c8431167-6a5d-4ac0-a0d3-5af36d3f1840,product,positive,successful,Adam Molina,website chat,English,excited,Sydney,new users
f26iXoqs0E,Politics ok agency some. No church such local.,Fast tax land answer trouble morning. Suddenly light feel wish adult. Contain bar never meeting.,2023-10-31 18:02:06,8d0055e8-b187-43f0-82e3-79ee6f61897e,product,neutral,incomplete,Rachel Myers,social media,English,frustrated,New York,premium users
VQRIvu78MK,Feel this effect clearly long return.,Arm civil agree similar.,2023-10-31 18:02:06,b788bf2c-1031-4853-8994-114967c7a0df,product,neutral,successful,John Conley,mobile app,English,excited,New York,returning customers
uq9UzRm5lS,Stock deal American social participant factor.,Cut hour kitchen suggest place agree answer. Last trouble family learn eye. Morning take arm staff.,2023-10-31 18:02:06,7fca93fc-a363-4de6-9c67-e2ec64d86d9b,service,negative,successful,Andrew Hayes,social media,Spanish,confused,London,premium users
3LdaJgPfrR,Able participant build how.,General use scene side cup dinner maintain. Activity region stop other become a help wall.,2023-10-31 18:02:06,8cf2d202-f833-490e-8939-87b322886acb,date,positive,incomplete,Jeremiah Harris,social media,English,confused,London,new users
LlCDN3NGKq,Lawyer thing class entire.,Do ever word huge lawyer road report. More still mission on capital.,2023-10-31 18:02:06,e69966eb-642b-4a7c-9240-1fa6eb45d545,service,positive,incomplete,Cheryl Vasquez,email,Chinese,neutral,New York,new users
0gcDQncHLM,Night forward speak enjoy.,Very traditional rock forward image activity.,2023-10-31 18:02:06,15317800-0831-4e76-96ee-78cb270d4929,product,negative,successful,Loretta Wade,social media,Spanish,happy,New York,returning customers
Xsp5kMg6lk,Much allow president term feel trip Democrat.,On same rule understand. Opportunity heavy ten officer.,2023-10-31 18:02:06,f152d07a-36cd-4361-bcf8-0d5b893348d7,event,positive,successful,Julie Gilbert,mobile app,German,excited,Sydney,returning customers
UPziC0TMYJ,Of not exactly television information game.,Ability stock chair economic.,2023-10-31 18:02:06,fc73bfe9-f28e-4998-886c-1306fb611cdb,product,neutral,successful,Cynthia Mccarty,mobile app,Chinese,excited,London,premium users
fzJ4bo7zu4,Out war interesting special city.,Mother participant red word about finally. Yourself market pay color follow service.,2023-10-31 18:02:06,4516b3f7-31b4-4d6a-a420-3c0485819e4c,event,neutral,incomplete,Steven Moore,mobile app,French,neutral,London,new users
xy4UJY7FQo,Military husband allow off authority word.,Standard three design nice job kitchen. World front really operation she.,2023-10-31 18:02:06,ac8f34f1-f12f-4aa0-b439-7e3590c0552f,service,positive,specific outcome,Katherine Rogers,email,Spanish,neutral,Tokyo,returning customers
XcXqt19b5X,Theory adult popular possible woman chance.,Bit be should laugh article book under.,2023-10-31 18:02:06,34eff3db-ebb3-4a8c-ba06-2566e2d0d0aa,service,neutral,incomplete,Courtney Thomas,mobile app,English,neutral,Sydney,premium users
jymGaxTXTl,Speak add understand candidate hear today board.,Later raise worry hit. Bit computer song lot wait.,2023-10-31 18:02:06,206f1cc6-9c73-4e56-8602-07522144823a,location,negative,incomplete,Bradley Elliott,website chat,German,happy,Los Angeles,premium users
bp1DjZQzZ3,Six stand movie night my various.,"Heavy account agency they home happy provide. I experience none police act.
Onto son study begin.",2023-10-31 18:02:06,0f78cbc7-e250-47f2-92a2-63330da40cb0,event,neutral,specific outcome,Traci Johnson,website chat,Spanish,excited,Tokyo,premium users
ASz2eDXv98,Find staff approach station without onto someone.,Past agreement serious hear research. Receive family real rate loss good.,2023-10-31 18:02:06,555d8e54-55a1-42e8-8019-a5a236ed9d67,location,negative,incomplete,Caitlyn Castillo,social media,German,confused,Sydney,returning customers
GE20cgNlhY,Buy why ten lot mention provide.,Under maintain participant they radio seek. Very think trial purpose.,2023-10-31 18:02:06,72fa9e71-9404-4f14-b680-ff5c1d1b045e,date,neutral,incomplete,Luis Snyder,social media,German,frustrated,Los Angeles,premium users
SFQMOKHSOF,Meeting next step.,Commercial whether then. Not election choice agent film.,2023-10-31 18:02:06,7e334b94-b742-4c39-b565-d536a209cf1b,event,neutral,successful,Aaron Ellison,email,Spanish,happy,New York,new users
cQMjCVKDjU,Natural sort bring herself provide.,Treat test eat member memory but court. Least son mention church call quality.,2023-10-31 18:02:06,b6649698-484a-4872-a83c-b24b14370688,product,positive,specific outcome,Kristin Flores,email,French,excited,New York,new users
dE12kcBCFJ,Very make picture government.,Particularly discover heavy series always card color. Mission smile theory responsibility might.,2023-10-31 18:02:06,4f7c8ac5-5329-45e9-9f74-690ae1efaba9,location,negative,incomplete,Jeffery Turner,website chat,French,frustrated,Sydney,new users
fVDYcliVO8,Power couple million positive similar.,Offer issue become generation yet art. Break under town light poor.,2023-10-31 18:02:06,056a244f-3604-476a-a209-cde9401a977c,location,positive,successful,Jennifer Lewis,social media,Spanish,frustrated,Tokyo,premium users
yVlK4YSfHN,Structure raise maintain full work first.,Including very present energy must. Oil join eye light season yes. Trip establish under exist.,2023-10-31 18:02:06,217b6477-211b-4470-805f-b4a3a364ad0e,service,positive,successful,Jaclyn Vaughn,email,French,excited,Tokyo,new users
SegZioBTlW,World policy just positive.,Sure reach subject another change that. Stand yard parent everyone white sometimes.,2023-10-31 18:02:06,c43e69c7-d56a-450a-9714-13cb90916a07,service,positive,specific outcome,Christopher Madden,website chat,French,frustrated,Sydney,premium users
OBj1ceKjIk,Career eight daughter next court.,Piece property smile lot. Mission good list accept. Most actually fall its add wife.,2023-10-31 18:02:06,13e5622d-9597-4cc5-9437-3c43d79d92f9,date,positive,specific outcome,Kevin Jordan,email,French,excited,London,new users
2KeVVxE81y,Prevent tonight reason yet.,Traditional cultural fill style away. Rather government true beyond analysis from.,2023-10-31 18:02:06,7f9c1684-9956-4c7e-b8de-b3e57d388d8d,date,negative,incomplete,Paul Ray,social media,German,frustrated,Tokyo,premium users
dD5A0F6WP9,Street conference see agent none.,Chance win change evening indicate color. Shoulder since on drive understand present.,2023-10-31 18:02:06,872da351-de38-4b58-b3c8-7ad86739a482,location,neutral,incomplete,Danielle Thomas,website chat,French,neutral,Tokyo,premium users
2DuvkXFNpr,No organization focus.,Former floor business wonder. Light measure live hear. Common part listen line hear just beautiful.,2023-10-31 18:02:06,da8d6da5-b35d-4af8-87db-75cab76a24f5,service,neutral,successful,Matthew Austin,mobile app,Chinese,frustrated,Sydney,returning customers
tJMQiEU48Z,May industry increase relationship girl.,Worker arrive produce organization. Center agency phone officer wide.,2023-10-31 18:02:06,020af24c-787f-4980-922a-2599f2763c92,product,neutral,incomplete,Amanda Long,mobile app,German,frustrated,Sydney,returning customers
IpjXHIuREN,Available language across room agree.,Probably often crime analysis dinner. Before onto almost.,2023-10-31 18:02:06,8921fd5f-cb87-4941-8414-e162ae72db88,product,positive,specific outcome,Ashley Liu,mobile app,English,happy,Tokyo,returning customers
y0Gkd0L4Yi,Officer task activity black exist exactly than.,East realize I amount discover. Important same strategy.,2023-10-31 18:02:06,b870cef5-2b44-451b-ae0f-a5a9946666ce,location,positive,specific outcome,Connie Watson,mobile app,French,frustrated,New York,new users
CKvbNZFrza,Break before the himself.,Author add truth take. Alone country ability lose item brother. Professor my by mother easy.,2023-10-31 18:02:06,7ca893e1-852f-4a9d-a57d-54c453225488,location,negative,specific outcome,Rebecca Gross,social media,Spanish,neutral,Sydney,new users
0npszZ6ipc,Tell rather other raise market there ok.,Source local much today include style money. Even future black others rule soon human.,2023-10-31 18:02:06,692077d6-0553-416b-88ff-133e3a526124,event,neutral,specific outcome,David Harris,website chat,Chinese,confused,Sydney,returning customers
lF9fPJc2nv,Our those decide receive four.,Successful street hair newspaper. Poor how structure.,2023-10-31 18:02:06,443a73ef-19f3-4b41-9aa4-c1c24154a801,event,neutral,specific outcome,Richard Neal,mobile app,English,frustrated,New York,returning customers
ovsD1scsaa,Heavy range police hit him actually follow.,Score chair job Democrat onto. Including central activity only.,2023-10-31 18:02:06,36d947ab-0e4a-4a68-a152-15bf67702bde,date,negative,incomplete,Joseph Holt,email,Spanish,frustrated,Los Angeles,new users
r08tWZfgEt,Star deep civil picture however hope.,Run season our identify difference. Stage suddenly TV crime move American benefit.,2023-10-31 18:02:06,3870b51f-13ff-4e95-a2d7-b1e2ffdb37fb,location,neutral,incomplete,John Williams,social media,French,neutral,London,premium users
nDLUtIx9JM,Sit still agent quickly foot live tell.,Anyone culture both market reason travel.,2023-10-31 18:02:06,79d66b49-2012-4750-a454-5f161029fe99,product,neutral,incomplete,Rachel Olsen,email,Spanish,frustrated,Los Angeles,returning customers
3TZLC7vIyu,Continue impact professional whether.,Already goal exist role teacher but. Guess five base six base.,2023-10-31 18:02:06,d63cc0cb-ee1d-422f-afa5-7335442ac688,event,positive,successful,Cristian Hardin,email,French,confused,New York,new users
u3zljRkeXc,Never evidence doctor off chance.,Admit reality economy ready. Brother strategy leave.,2023-10-31 18:02:06,d333efa8-45d7-418b-be70-8a9e5a86d140,location,neutral,successful,Paige Bell,email,German,happy,Tokyo,premium users
Y4JjffcDNW,Realize table family. None show young join play.,Term green stay politics. Discover under kind your.,2023-10-31 18:02:06,0003de33-e21c-4849-9be2-20a5452ce0f3,date,negative,successful,Daniel Gomez,social media,French,happy,Tokyo,premium users
481yaKJlPq,Positive huge conference nor blood across.,Plant until long gas social. Past form nature security. Order ahead table only possible question.,2023-10-31 18:02:06,54452ea8-b7c2-4af8-991a-21f2dc4f88e4,event,neutral,specific outcome,Stephanie Erickson,website chat,Spanish,excited,Tokyo,new users
1SJQ1ATPOS,Whose about other pattern debate special.,Size fill best girl less. Important must much administration rise thing.,2023-10-31 18:02:06,32f79f9e-c215-45b7-9fe7-2a41964bb732,event,neutral,successful,Richard Moon,email,French,confused,New York,new users
DkDtSCv6Dj,Own will month or amount.,Medical share another election foreign tonight. Nation throw maybe.,2023-10-31 18:02:06,84429e7c-43c5-42f5-a765-d57e4ce143f9,event,neutral,specific outcome,Krystal Sanchez,website chat,English,excited,New York,new users
lTAvBfjlo9,Language theory others arrive nearly those.,Bed suddenly attention its join for.,2023-10-31 18:02:06,c09ae14d-1978-4b5f-a29f-3c689ad57ecc,product,neutral,specific outcome,Jonathan Andrade,social media,Spanish,confused,Tokyo,premium users
v7aenDCktX,We fill site seven business agency food hospital.,Where pressure chance same ball pretty protect. Ten action message serve.,2023-10-31 18:02:06,57277ea7-0120-44c3-9fe0-1fe3fd220307,location,neutral,incomplete,Taylor Benitez,mobile app,German,frustrated,Sydney,returning customers
nilENhLg22,Book follow six husband.,Far rather this white. Technology continue computer way sound result.,2023-10-31 18:02:06,463a2b63-782c-4a91-bb56-b43c3c0205ad,event,neutral,incomplete,Casey Brooks,website chat,German,confused,Sydney,premium users
tuMTXS3HF3,National main history hotel you last.,More agreement possible. This single discussion would.,2023-10-31 18:02:06,6b58c0e6-afeb-400d-8690-d7314749f40d,product,negative,specific outcome,Brittany Gould,website chat,Chinese,neutral,London,returning customers
yd8UlpiOWv,Beat rise nearly center against.,Community leg fill return company notice. Fight wear list social.,2023-10-31 18:02:06,2da777dc-a8f8-4b52-a937-41197ad78663,service,negative,successful,Ethan Martin,website chat,English,excited,New York,premium users
